Alice	 17.0	 4.0	 12.0	 12.0	 0.0	 88.24	 11.76	 5.88	 58.82	 35.29	 2.0
YS-NB190321nv	 98.0	 17.0	 77.0	 51.0	 3.0	 88.78	 11.22	 16.33	 56.12	 27.55	 2.0
Alice	 27.0	 8.0	 16.0	 9.0	 4.0	 88.89	 11.11	 14.81	 44.44	 40.74	 2.0
YS-NB190321nv	 45.0	 4.0	 34.0	 36.0	 3.0	 80.0	 20.0	 24.44	 48.89	 26.67	 0.0
Alice	 31.0	 10.0	 18.0	 19.0	 2.0	 90.32	 9.68	 12.9	 54.84	 32.26	 1.0
YS-NB190321nv	 141.0	 35.0	 98.0	 83.0	 4.0	 80.14	 19.86	 24.11	 47.52	 28.37	 0.0
Alice	 6.0	 2.0	 3.0	 1.0	 1.0	 83.33	 16.67	 0.0	 33.33	 66.67	 2.0
YS-NB190321nv	 75.0	 20.0	 53.0	 45.0	 1.0	 77.33	 22.67	 17.33	 42.67	 40.0	 1.0
Alice	 14.0	 4.0	 9.0	 2.0	 2.0	 85.71	 14.29	 28.57	 57.14	 14.29	 2.0
YS-NB190321nv	 129.0	 41.0	 82.0	 42.0	 3.0	 72.87	 27.13	 31.78	 45.74	 22.48	 0.0
Alice	 21.0	 7.0	 12.0	 8.0	 2.0	 95.24	 4.76	 19.05	 28.57	 52.38	 2.0
YS-NB190321nv	 66.0	 14.0	 50.0	 27.0	 2.0	 81.82	 18.18	 12.12	 45.45	 42.42	 1.0
Alice	 73.0	 39.0	 32.0	 28.0	 6.0	 82.19	 17.81	 34.25	 28.77	 36.99	 2.0
YS-NB190321nv	 55.0	 8.0	 40.0	 36.0	 5.0	 85.45	 14.55	 9.09	 54.55	 36.36	 0.0
Alice	 40.0	 14.0	 22.0	 33.0	 6.0	 80.0	 20.0	 20.0	 35.0	 45.0	 3.0
YS-NB190321nv	 87.0	 16.0	 65.0	 39.0	 4.0	 83.91	 16.09	 31.03	 54.02	 14.94	 1.0
Alice	 20.0	 9.0	 11.0	 4.0	 2.0	 100.0	 0.0	 25.0	 35.0	 40.0	 1.0
YS-NB190321nv	 106.0	 25.0	 80.0	 81.0	 3.0	 85.85	 14.15	 20.75	 50.94	 28.3	 0.0
Alice	 21.0	 7.0	 11.0	 7.0	 5.0	 85.71	 14.29	 23.81	 28.57	 47.62	 0.0
YS-NB190321nv	 64.0	 11.0	 46.0	 19.0	 4.0	 76.56	 23.44	 10.94	 48.44	 40.62	 1.0
Alice	 7.0	 3.0	 4.0	 1.0	 1.0	 85.71	 14.29	 42.86	 42.86	 14.29	 1.0
YS-NB190321nv	 94.0	 21.0	 66.0	 33.0	 1.0	 78.72	 21.28	 23.4	 45.74	 30.85	 1.0
Alice	 22.0	 7.0	 14.0	 7.0	 2.0	 77.27	 22.73	 18.18	 45.45	 36.36	 0.0
YS-NB190321nv	 87.0	 31.0	 58.0	 33.0	 2.0	 80.46	 19.54	 22.99	 43.68	 33.33	 1.0
Alice	 17.0	 6.0	 8.0	 7.0	 3.0	 88.24	 11.76	 29.41	 29.41	 41.18	 1.0
YS-NB190321nv	 62.0	 14.0	 45.0	 53.0	 3.0	 83.87	 16.13	 22.58	 46.77	 30.65	 0.0
Hfut2018GS	 9.0	 1.0	 7.0	 4.0	 1.0	 100.0	 0.0	 0.0	 33.33	 66.67	 0.0
YS-NB190321nv	 105.0	 16.0	 81.0	 40.0	 3.0	 86.67	 13.33	 17.14	 43.81	 39.05	 0.0
Hfut2018GS	 24.0	 9.0	 13.0	 4.0	 1.0	 95.83	 4.17	 16.67	 20.83	 62.5	 2.0
YS-NB190321nv	 96.0	 14.0	 77.0	 33.0	 6.0	 85.42	 14.58	 20.83	 45.83	 33.33	 1.0
Hfut2018GS	 14.0	 3.0	 11.0	 6.0	 1.0	 100.0	 0.0	 14.29	 50.0	 35.71	 2.0
YS-NB190321nv	 143.0	 24.0	 107.0	 31.0	 8.0	 80.42	 19.58	 21.68	 49.65	 28.67	 0.0
Hfut2018GS	 13.0	 5.0	 5.0	 2.0	 3.0	 76.92	 23.08	 38.46	 30.77	 30.77	 1.0
YS-NB190321nv	 61.0	 10.0	 46.0	 45.0	 7.0	 85.25	 14.75	 22.95	 34.43	 42.62	 1.0
Hfut2018GS	 14.0	 4.0	 5.0	 6.0	 2.0	 100.0	 0.0	 21.43	 35.71	 42.86	 0.0
YS-NB190321nv	 133.0	 27.0	 102.0	 52.0	 5.0	 84.21	 15.79	 17.29	 45.11	 37.59	 1.0
Hfut2018GS	 34.0	 15.0	 16.0	 11.0	 0.0	 97.06	 2.94	 23.53	 35.29	 41.18	 1.0
YS-NB190321nv	 98.0	 18.0	 71.0	 36.0	 3.0	 82.65	 17.35	 15.31	 55.1	 29.59	 1.0
